timestamp,platform,market_id,event_id,price,liquidity
2026-03-14T09:18:29Z,polymarket,polymarket:531202:YES,bitboy-convicted,0.1415,1812.32949
2026-03-14T09:18:29Z,polymarket,polymarket:531202:NO,bitboy-convicted,0.8585,1812.32949
2026-03-14T09:18:29Z,polymarket,polymarket:540816:YES,russia-ukraine-ceasefire-before-gta-vi-554,0.58,35463.0517
2026-03-14T09:18:29Z,polymarket,polymarket:540816:NO,russia-ukraine-ceasefire-before-gta-vi-554,0.42,35463.0517
2026-03-14T09:18:29Z,polymarket,polymarket:540817:YES,new-rhianna-album-before-gta-vi-926,0.575,33058.9177
2026-03-14T09:18:29Z,polymarket,polymarket:540817:NO,new-rhianna-album-before-gta-vi-926,0.425,33058.9177
2026-03-14T09:18:29Z,polymarket,polymarket:540818:YES,new-playboi-carti-album-before-gta-vi-421,0.535,22101.6153
2026-03-14T09:18:29Z,polymarket,polymarket:540818:NO,new-playboi-carti-album-before-gta-vi-421,0.465,22101.6153
2026-03-14T09:18:29Z,polymarket,polymarket:540819:YES,will-jesus-christ-return-before-gta-vi-665,0.485,729969.1656
2026-03-14T09:18:29Z,polymarket,polymarket:540819:NO,will-jesus-christ-return-before-gta-vi-665,0.515,729969.1656
2026-03-14T09:18:29Z,polymarket,polymarket:540820:YES,trump-out-as-president-before-gta-vi-846,0.525,47807.7516
2026-03-14T09:18:29Z,polymarket,polymarket:540820:NO,trump-out-as-president-before-gta-vi-846,0.475,47807.7516
2026-03-14T09:18:29Z,polymarket,polymarket:540843:YES,will-china-invades-taiwan-before-gta-vi-716,0.515,118826.6091
2026-03-14T09:18:29Z,polymarket,polymarket:540843:NO,will-china-invades-taiwan-before-gta-vi-716,0.485,118826.6091
2026-03-14T09:18:29Z,polymarket,polymarket:540844:YES,will-bitcoin-hit-1m-before-gta-vi-872,0.488,421680.96016
2026-03-14T09:18:29Z,polymarket,polymarket:540844:NO,will-bitcoin-hit-1m-before-gta-vi-872,0.512,421680.96016
2026-03-14T09:18:29Z,polymarket,polymarket:540881:YES,gta-vi-released-before-june-2026,0.0285,44124.96492
2026-03-14T09:18:29Z,polymarket,polymarket:540881:NO,gta-vi-released-before-june-2026,0.9715,44124.96492
2026-03-14T09:18:29Z,polymarket,polymarket:544092:YES,will-harvey-weinstein-be-sentenced-to-no-prison-time,0.4,824.98389
2026-03-14T09:18:29Z,polymarket,polymarket:544092:NO,will-harvey-weinstein-be-sentenced-to-no-prison-time,0.6,824.98389
2026-03-14T09:18:29Z,polymarket,polymarket:544093:YES,will-harvey-weinstein-be-sentenced-to-less-than-5-years-in-prison,0.076,6244.14982
2026-03-14T09:18:29Z,polymarket,polymarket:544093:NO,will-harvey-weinstein-be-sentenced-to-less-than-5-years-in-prison,0.924,6244.14982
2026-03-14T09:18:29Z,polymarket,polymarket:544094:YES,will-harvey-weinstein-be-sentenced-to-between-5-and-10-years-in-prison,0.0635,1443.88043
2026-03-14T09:18:29Z,polymarket,polymarket:544094:NO,will-harvey-weinstein-be-sentenced-to-between-5-and-10-years-in-prison,0.9365,1443.88043
2026-03-14T09:18:29Z,polymarket,polymarket:544095:YES,will-harvey-weinstein-be-sentenced-to-between-10-and-20-years-in-prison,0.132,563.95185
2026-03-14T09:18:29Z,polymarket,polymarket:544095:NO,will-harvey-weinstein-be-sentenced-to-between-10-and-20-years-in-prison,0.868,563.95185
2026-03-14T09:18:29Z,polymarket,polymarket:544096:YES,will-harvey-weinstein-be-sentenced-to-between-20-and-30-years-in-prison,0.286,1066.43773
2026-03-14T09:18:29Z,polymarket,polymarket:544096:NO,will-harvey-weinstein-be-sentenced-to-between-20-and-30-years-in-prison,0.714,1066.43773
2026-03-14T09:18:29Z,polymarket,polymarket:544097:YES,will-harvey-weinstein-be-sentenced-to-more-than-30-years-in-prison,0.065,5344.39837
2026-03-14T09:18:29Z,polymarket,polymarket:544097:NO,will-harvey-weinstein-be-sentenced-to-more-than-30-years-in-prison,0.935,5344.39837
2026-03-14T09:18:29Z,polymarket,polymarket:546612:YES,will-openai-launch-a-new-consumer-hardware-product-by-march-31-2026,0.0225,7201.27604
2026-03-14T09:18:29Z,polymarket,polymarket:546612:NO,will-openai-launch-a-new-consumer-hardware-product-by-march-31-2026,0.9775,7201.27604
2026-03-14T09:18:29Z,polymarket,polymarket:550694:YES,will-italy-qualify-for-the-2026-fifa-world-cup,0.58,2456.8752
2026-03-14T09:18:29Z,polymarket,polymarket:550694:NO,will-italy-qualify-for-the-2026-fifa-world-cup,0.42,2456.8752
2026-03-14T09:18:29Z,polymarket,polymarket:550703:YES,will-sweden-qualify-for-the-2026-fifa-world-cup,0.305,4760.9854
2026-03-14T09:18:29Z,polymarket,polymarket:550703:NO,will-sweden-qualify-for-the-2026-fifa-world-cup,0.695,4760.9854
2026-03-14T09:18:29Z,polymarket,polymarket:550706:YES,will-poland-qualify-for-the-2026-fifa-world-cup,0.36,3614.4733
2026-03-14T09:18:29Z,polymarket,polymarket:550706:NO,will-poland-qualify-for-the-2026-fifa-world-cup,0.64,3614.4733
2026-03-14T09:18:29Z,polymarket,polymarket:550708:YES,will-ukraine-qualify-for-the-2026-fifa-world-cup,0.305,2872.1829
2026-03-14T09:18:29Z,polymarket,polymarket:550708:NO,will-ukraine-qualify-for-the-2026-fifa-world-cup,0.695,2872.1829
2026-03-14T09:18:29Z,kalshi,kalshi:KXELONMARS-99:YES,KXELONMARS-99,0.1,0.0
2026-03-14T09:18:29Z,kalshi,kalshi:KXELONMARS-99:NO,KXELONMARS-99,0.905,0.0
2026-03-14T09:18:29Z,kalshi,kalshi:KXNEWPOPE-70-MZUP:YES,KXNEWPOPE-70,0.06,0.0
2026-03-14T09:18:29Z,kalshi,kalshi:KXNEWPOPE-70-MZUP:NO,KXNEWPOPE-70,0.95,0.0
2026-03-14T09:18:29Z,kalshi,kalshi:KXNEWPOPE-70-PPAR:YES,KXNEWPOPE-70,0.07,0.0
2026-03-14T09:18:29Z,kalshi,kalshi:KXNEWPOPE-70-PPAR:NO,KXNEWPOPE-70,0.935,0.0
2026-03-14T09:18:29Z,kalshi,kalshi:KXNEWPOPE-70-PPIZ:YES,KXNEWPOPE-70,0.05,0.0
2026-03-14T09:18:29Z,kalshi,kalshi:KXNEWPOPE-70-PPIZ:NO,KXNEWPOPE-70,0.955,0.0
2026-03-14T09:18:29Z,kalshi,kalshi:KXNEWPOPE-70-LANT:YES,KXNEWPOPE-70,0.08,0.0
2026-03-14T09:18:29Z,kalshi,kalshi:KXNEWPOPE-70-LANT:NO,KXNEWPOPE-70,0.935,0.0
2026-03-14T09:18:29Z,kalshi,kalshi:KXNEWPOPE-70-FAMB:YES,KXNEWPOPE-70,0.04,0.0
2026-03-14T09:18:29Z,kalshi,kalshi:KXNEWPOPE-70-FAMB:NO,KXNEWPOPE-70,0.965,0.0
2026-03-14T09:18:29Z,kalshi,kalshi:KXNEWPOPE-70-PERD:YES,KXNEWPOPE-70,0.04,0.0
2026-03-14T09:18:29Z,kalshi,kalshi:KXNEWPOPE-70-PERD:NO,KXNEWPOPE-70,0.965,0.0
2026-03-14T09:18:29Z,kalshi,kalshi:KXNEWPOPE-70-AARB:YES,KXNEWPOPE-70,0.04,0.0
2026-03-14T09:18:29Z,kalshi,kalshi:KXNEWPOPE-70-AARB:NO,KXNEWPOPE-70,0.965,0.0
2026-03-14T09:18:29Z,kalshi,kalshi:KXWARMING-50:YES,KXWARMING-50,0.75,0.0
2026-03-14T09:18:29Z,kalshi,kalshi:KXWARMING-50:NO,KXWARMING-50,0.225,0.0
2026-03-14T09:18:29Z,kalshi,kalshi:KXMARSVRAIL-50:YES,KXMARSVRAIL-50,0.27,0.0
2026-03-14T09:18:29Z,kalshi,kalshi:KXMARSVRAIL-50:NO,KXMARSVRAIL-50,0.745,0.0
2026-03-14T09:19:04Z,kalshi,kalshi:POWER-28-DH-DS-RP:YES,POWER-28-DH-DS-RP,0.04,1200.0
2026-03-14T09:19:04Z,kalshi,kalshi:POWER-28-DH-DS-RP:YES,POWER-28-DH-DS-RP,0.1,1200.0
2026-03-14T09:19:04Z,kalshi,kalshi:POWER-28-DH-DS-RP:YES,POWER-28-DH-DS-RP,0.14,1200.0
2026-03-14T10:19:04Z,kalshi,kalshi:POWER-28-DH-DS-RP:YES,POWER-28-DH-DS-RP,0.10,1200
2026-03-14T11:19:04Z,kalshi,kalshi:POWER-28-DH-DS-RP:YES,POWER-28-DH-DS-RP,0.14,1200
2026-03-14T09:27:04Z,polymarket,polymarket:531202:YES,bitboy-convicted,0.1415,2017.37582
2026-03-14T09:27:04Z,polymarket,polymarket:531202:NO,bitboy-convicted,0.8585,2017.37582
2026-03-14T09:27:04Z,polymarket,polymarket:540816:YES,russia-ukraine-ceasefire-before-gta-vi-554,0.58,33314.5217
2026-03-14T09:27:04Z,polymarket,polymarket:540816:NO,russia-ukraine-ceasefire-before-gta-vi-554,0.42,33314.5217
2026-03-14T09:27:04Z,polymarket,polymarket:540817:YES,new-rhianna-album-before-gta-vi-926,0.575,32833.9769
2026-03-14T09:27:04Z,polymarket,polymarket:540817:NO,new-rhianna-album-before-gta-vi-926,0.425,32833.9769
2026-03-14T09:27:04Z,polymarket,polymarket:540818:YES,new-playboi-carti-album-before-gta-vi-421,0.535,22288.533
2026-03-14T09:27:04Z,polymarket,polymarket:540818:NO,new-playboi-carti-album-before-gta-vi-421,0.465,22288.533
2026-03-14T09:27:04Z,polymarket,polymarket:540819:YES,will-jesus-christ-return-before-gta-vi-665,0.485,729532.7032
2026-03-14T09:27:04Z,polymarket,polymarket:540819:NO,will-jesus-christ-return-before-gta-vi-665,0.515,729532.7032
2026-03-14T09:27:04Z,polymarket,polymarket:540820:YES,trump-out-as-president-before-gta-vi-846,0.525,48110.4416
2026-03-14T09:27:04Z,polymarket,polymarket:540820:NO,trump-out-as-president-before-gta-vi-846,0.475,48110.4416
2026-03-14T09:27:04Z,polymarket,polymarket:540843:YES,will-china-invades-taiwan-before-gta-vi-716,0.515,118306.0491
2026-03-14T09:27:04Z,polymarket,polymarket:540843:NO,will-china-invades-taiwan-before-gta-vi-716,0.485,118306.0491
2026-03-14T09:27:04Z,polymarket,polymarket:540844:YES,will-bitcoin-hit-1m-before-gta-vi-872,0.488,421280.64416
2026-03-14T09:27:04Z,polymarket,polymarket:540844:NO,will-bitcoin-hit-1m-before-gta-vi-872,0.512,421280.64416
2026-03-14T09:27:04Z,polymarket,polymarket:540881:YES,gta-vi-released-before-june-2026,0.0265,45306.85349
2026-03-14T09:27:04Z,polymarket,polymarket:540881:NO,gta-vi-released-before-june-2026,0.9735,45306.85349
2026-03-14T09:27:04Z,polymarket,polymarket:544092:YES,will-harvey-weinstein-be-sentenced-to-no-prison-time,0.4,857.36859
2026-03-14T09:27:04Z,polymarket,polymarket:544092:NO,will-harvey-weinstein-be-sentenced-to-no-prison-time,0.6,857.36859
2026-03-14T09:27:04Z,polymarket,polymarket:544093:YES,will-harvey-weinstein-be-sentenced-to-less-than-5-years-in-prison,0.0765,6248.3269
2026-03-14T09:27:04Z,polymarket,polymarket:544093:NO,will-harvey-weinstein-be-sentenced-to-less-than-5-years-in-prison,0.9235,6248.3269
2026-03-14T09:27:04Z,polymarket,polymarket:544094:YES,will-harvey-weinstein-be-sentenced-to-between-5-and-10-years-in-prison,0.0635,1454.37943
2026-03-14T09:27:04Z,polymarket,polymarket:544094:NO,will-harvey-weinstein-be-sentenced-to-between-5-and-10-years-in-prison,0.9365,1454.37943
2026-03-14T09:27:04Z,polymarket,polymarket:544095:YES,will-harvey-weinstein-be-sentenced-to-between-10-and-20-years-in-prison,0.132,574.35085
2026-03-14T09:27:04Z,polymarket,polymarket:544095:NO,will-harvey-weinstein-be-sentenced-to-between-10-and-20-years-in-prison,0.868,574.35085
2026-03-14T09:27:04Z,polymarket,polymarket:544096:YES,will-harvey-weinstein-be-sentenced-to-between-20-and-30-years-in-prison,0.285,880.31164
2026-03-14T09:27:04Z,polymarket,polymarket:544096:NO,will-harvey-weinstein-be-sentenced-to-between-20-and-30-years-in-prison,0.715,880.31164
2026-03-14T09:27:04Z,polymarket,polymarket:544097:YES,will-harvey-weinstein-be-sentenced-to-more-than-30-years-in-prison,0.0655,5418.81895
2026-03-14T09:27:04Z,polymarket,polymarket:544097:NO,will-harvey-weinstein-be-sentenced-to-more-than-30-years-in-prison,0.9345,5418.81895
2026-03-14T09:27:04Z,polymarket,polymarket:546612:YES,will-openai-launch-a-new-consumer-hardware-product-by-march-31-2026,0.022,7594.67942
2026-03-14T09:27:04Z,polymarket,polymarket:546612:NO,will-openai-launch-a-new-consumer-hardware-product-by-march-31-2026,0.978,7594.67942
2026-03-14T09:27:04Z,polymarket,polymarket:550694:YES,will-italy-qualify-for-the-2026-fifa-world-cup,0.58,2006.9902
2026-03-14T09:27:04Z,polymarket,polymarket:550694:NO,will-italy-qualify-for-the-2026-fifa-world-cup,0.42,2006.9902
2026-03-14T09:27:04Z,polymarket,polymarket:550703:YES,will-sweden-qualify-for-the-2026-fifa-world-cup,0.305,4729.8854
2026-03-14T09:27:04Z,polymarket,polymarket:550703:NO,will-sweden-qualify-for-the-2026-fifa-world-cup,0.695,4729.8854
2026-03-14T09:27:04Z,polymarket,polymarket:550706:YES,will-poland-qualify-for-the-2026-fifa-world-cup,0.36,3234.5333
2026-03-14T09:27:04Z,polymarket,polymarket:550706:NO,will-poland-qualify-for-the-2026-fifa-world-cup,0.64,3234.5333
2026-03-14T09:27:04Z,polymarket,polymarket:550708:YES,will-ukraine-qualify-for-the-2026-fifa-world-cup,0.305,2872.1829
2026-03-14T09:27:04Z,polymarket,polymarket:550708:NO,will-ukraine-qualify-for-the-2026-fifa-world-cup,0.695,2872.1829
2026-03-14T09:27:04Z,polymarket,polymarket:553824:YES,will-the-carolina-hurricanes-win-the-2026-nhl-stanley-cup,0.105,120232.5945
2026-03-14T09:27:04Z,polymarket,polymarket:553824:NO,will-the-carolina-hurricanes-win-the-2026-nhl-stanley-cup,0.895,120232.5945
2026-03-14T09:27:04Z,polymarket,polymarket:553825:YES,will-the-florida-panthers-win-the-2026-nhl-stanley-cup,0.006,79897.37323
2026-03-14T09:27:04Z,polymarket,polymarket:553825:NO,will-the-florida-panthers-win-the-2026-nhl-stanley-cup,0.994,79897.37323
2026-03-14T09:27:04Z,polymarket,polymarket:553826:YES,will-the-edmonton-oilers-win-the-2026-nhl-stanley-cup,0.095,64845.5797
2026-03-14T09:27:04Z,polymarket,polymarket:553826:NO,will-the-edmonton-oilers-win-the-2026-nhl-stanley-cup,0.905,64845.5797
2026-03-14T09:27:04Z,polymarket,polymarket:553827:YES,will-the-dallas-stars-win-the-2026-nhl-stanley-cup,0.074,78178.32198
2026-03-14T09:27:04Z,polymarket,polymarket:553827:NO,will-the-dallas-stars-win-the-2026-nhl-stanley-cup,0.926,78178.32198
2026-03-14T09:27:04Z,polymarket,polymarket:553828:YES,will-the-colorado-avalanche-win-the-2026-nhl-stanley-cup,0.226,109267.18565
2026-03-14T09:27:04Z,polymarket,polymarket:553828:NO,will-the-colorado-avalanche-win-the-2026-nhl-stanley-cup,0.774,109267.18565
2026-03-14T09:27:04Z,polymarket,polymarket:553829:YES,will-the-vegas-golden-knights-win-the-2026-nhl-stanley-cup,0.0525,116824.90002
2026-03-14T09:27:04Z,polymarket,polymarket:553829:NO,will-the-vegas-golden-knights-win-the-2026-nhl-stanley-cup,0.9475,116824.90002
2026-03-14T09:27:04Z,polymarket,polymarket:553830:YES,will-the-tampa-bay-lightning-win-the-2026-nhl-stanley-cup,0.142,84085.40524
2026-03-14T09:27:04Z,polymarket,polymarket:553830:NO,will-the-tampa-bay-lightning-win-the-2026-nhl-stanley-cup,0.858,84085.40524
2026-03-14T09:27:04Z,polymarket,polymarket:553831:YES,will-the-los-angeles-kings-win-the-2026-nhl-stanley-cup,0.0105,124327.7157
2026-03-14T09:27:04Z,polymarket,polymarket:553831:NO,will-the-los-angeles-kings-win-the-2026-nhl-stanley-cup,0.9895,124327.7157
2026-03-14T09:27:04Z,polymarket,polymarket:553832:YES,will-the-new-jersey-devils-win-the-2026-nhl-stanley-cup,0.0015,91836.30294
2026-03-14T09:27:04Z,polymarket,polymarket:553832:NO,will-the-new-jersey-devils-win-the-2026-nhl-stanley-cup,0.9985,91836.30294
2026-03-14T09:27:04Z,polymarket,polymarket:553833:YES,will-the-winnipeg-jets-win-the-2026-nhl-stanley-cup,0.0015,140962.53941
2026-03-14T09:27:04Z,polymarket,polymarket:553833:NO,will-the-winnipeg-jets-win-the-2026-nhl-stanley-cup,0.9985,140962.53941
2026-03-14T09:27:04Z,polymarket,polymarket:553834:YES,will-the-toronto-maple-leafs-win-the-2026-nhl-stanley-cup,0.0005,123586.28218
2026-03-14T09:27:04Z,polymarket,polymarket:553834:NO,will-the-toronto-maple-leafs-win-the-2026-nhl-stanley-cup,0.9995,123586.28218
2026-03-14T09:27:04Z,polymarket,polymarket:553835:YES,will-the-washington-capitals-win-the-2026-nhl-stanley-cup,0.0045,100538.77855
2026-03-14T09:27:04Z,polymarket,polymarket:553835:NO,will-the-washington-capitals-win-the-2026-nhl-stanley-cup,0.9955,100538.77855
2026-03-14T09:27:04Z,polymarket,polymarket:553836:YES,will-the-new-york-rangers-win-the-2026-nhl-stanley-cup,0.0005,168401.69637
2026-03-14T09:27:04Z,polymarket,polymarket:553836:NO,will-the-new-york-rangers-win-the-2026-nhl-stanley-cup,0.9995,168401.69637
2026-03-14T09:27:04Z,polymarket,polymarket:553837:YES,will-the-ottawa-senators-win-the-2026-nhl-stanley-cup,0.0165,99409.01533
2026-03-14T09:27:04Z,polymarket,polymarket:553837:NO,will-the-ottawa-senators-win-the-2026-nhl-stanley-cup,0.9835,99409.01533
2026-03-14T09:27:04Z,polymarket,polymarket:553838:YES,will-the-minnesota-wild-win-the-2026-nhl-stanley-cup,0.058,83111.28039
2026-03-14T09:27:04Z,polymarket,polymarket:553838:NO,will-the-minnesota-wild-win-the-2026-nhl-stanley-cup,0.942,83111.28039
2026-03-14T09:27:04Z,polymarket,polymarket:553839:YES,will-the-utah-mammoth-win-the-2026-nhl-stanley-cup,0.0185,133499.23976
2026-03-14T09:27:04Z,polymarket,polymarket:553839:NO,will-the-utah-mammoth-win-the-2026-nhl-stanley-cup,0.9815,133499.23976
2026-03-14T09:27:04Z,polymarket,polymarket:553840:YES,will-the-st-louis-blues-win-the-2026-nhl-stanley-cup,0.0005,131227.77857
2026-03-14T09:27:04Z,polymarket,polymarket:553840:NO,will-the-st-louis-blues-win-the-2026-nhl-stanley-cup,0.9995,131227.77857
2026-03-14T09:27:04Z,polymarket,polymarket:553841:YES,will-the-vancouver-canucks-win-the-2026-nhl-stanley-cup,0.0015,167606.20935
2026-03-14T09:27:04Z,polymarket,polymarket:553841:NO,will-the-vancouver-canucks-win-the-2026-nhl-stanley-cup,0.9985,167606.20935
2026-03-14T09:27:04Z,polymarket,polymarket:553842:YES,will-the-new-york-islanders-win-the-2026-nhl-stanley-cup,0.0145,142591.65279
2026-03-14T09:27:04Z,polymarket,polymarket:553842:NO,will-the-new-york-islanders-win-the-2026-nhl-stanley-cup,0.9855,142591.65279
2026-03-14T09:27:04Z,polymarket,polymarket:553843:YES,will-the-philadelphia-flyers-win-the-2026-nhl-stanley-cup,0.0015,144953.34265
2026-03-14T09:27:04Z,polymarket,polymarket:553843:NO,will-the-philadelphia-flyers-win-the-2026-nhl-stanley-cup,0.9985,144953.34265
2026-03-14T09:27:04Z,kalshi,kalshi:KXELONMARS-99:YES,KXELONMARS-99,0.1,0.0
2026-03-14T09:27:04Z,kalshi,kalshi:KXELONMARS-99:NO,KXELONMARS-99,0.905,0.0
2026-03-14T09:27:04Z,kalshi,kalshi:KXNEWPOPE-70-MZUP:YES,KXNEWPOPE-70,0.06,0.0
2026-03-14T09:27:04Z,kalshi,kalshi:KXNEWPOPE-70-MZUP:NO,KXNEWPOPE-70,0.95,0.0
2026-03-14T09:27:04Z,kalshi,kalshi:KXNEWPOPE-70-PPAR:YES,KXNEWPOPE-70,0.07,0.0
2026-03-14T09:27:04Z,kalshi,kalshi:KXNEWPOPE-70-PPAR:NO,KXNEWPOPE-70,0.935,0.0
2026-03-14T09:27:04Z,kalshi,kalshi:KXNEWPOPE-70-PPIZ:YES,KXNEWPOPE-70,0.05,0.0
2026-03-14T09:27:04Z,kalshi,kalshi:KXNEWPOPE-70-PPIZ:NO,KXNEWPOPE-70,0.955,0.0
2026-03-14T09:27:04Z,kalshi,kalshi:KXNEWPOPE-70-LANT:YES,KXNEWPOPE-70,0.08,0.0
2026-03-14T09:27:04Z,kalshi,kalshi:KXNEWPOPE-70-LANT:NO,KXNEWPOPE-70,0.935,0.0
2026-03-14T09:27:04Z,kalshi,kalshi:KXNEWPOPE-70-FAMB:YES,KXNEWPOPE-70,0.04,0.0
2026-03-14T09:27:04Z,kalshi,kalshi:KXNEWPOPE-70-FAMB:NO,KXNEWPOPE-70,0.965,0.0
2026-03-14T09:27:04Z,kalshi,kalshi:KXNEWPOPE-70-PERD:YES,KXNEWPOPE-70,0.04,0.0
2026-03-14T09:27:04Z,kalshi,kalshi:KXNEWPOPE-70-PERD:NO,KXNEWPOPE-70,0.965,0.0
2026-03-14T09:27:04Z,kalshi,kalshi:KXNEWPOPE-70-AARB:YES,KXNEWPOPE-70,0.04,0.0
2026-03-14T09:27:04Z,kalshi,kalshi:KXNEWPOPE-70-AARB:NO,KXNEWPOPE-70,0.965,0.0
2026-03-14T09:27:04Z,kalshi,kalshi:KXWARMING-50:YES,KXWARMING-50,0.75,0.0
2026-03-14T09:27:04Z,kalshi,kalshi:KXWARMING-50:NO,KXWARMING-50,0.225,0.0
2026-03-14T09:27:04Z,kalshi,kalshi:KXMARSVRAIL-50:YES,KXMARSVRAIL-50,0.27,0.0
2026-03-14T09:27:04Z,kalshi,kalshi:KXMARSVRAIL-50:NO,KXMARSVRAIL-50,0.745,0.0
2026-03-14T09:30:44Z,polymarket,polymarket:531202:YES,bitboy-convicted,0.1415,1824.93269
2026-03-14T09:30:44Z,polymarket,polymarket:531202:NO,bitboy-convicted,0.8585,1824.93269
2026-03-14T09:30:44Z,polymarket,polymarket:540816:YES,russia-ukraine-ceasefire-before-gta-vi-554,0.58,35631.5217
2026-03-14T09:30:44Z,polymarket,polymarket:540816:NO,russia-ukraine-ceasefire-before-gta-vi-554,0.42,35631.5217
2026-03-14T09:30:44Z,polymarket,polymarket:540817:YES,new-rhianna-album-before-gta-vi-926,0.575,33283.9565
2026-03-14T09:30:44Z,polymarket,polymarket:540817:NO,new-rhianna-album-before-gta-vi-926,0.425,33283.9565
2026-03-14T09:30:44Z,polymarket,polymarket:540818:YES,new-playboi-carti-album-before-gta-vi-421,0.535,22199.5974
2026-03-14T09:30:44Z,polymarket,polymarket:540818:NO,new-playboi-carti-album-before-gta-vi-421,0.465,22199.5974
2026-03-14T09:30:44Z,polymarket,polymarket:540819:YES,will-jesus-christ-return-before-gta-vi-665,0.485,729944.1472
2026-03-14T09:30:44Z,polymarket,polymarket:540819:NO,will-jesus-christ-return-before-gta-vi-665,0.515,729944.1472
2026-03-14T09:30:44Z,polymarket,polymarket:540820:YES,trump-out-as-president-before-gta-vi-846,0.525,48558.7716
2026-03-14T09:30:44Z,polymarket,polymarket:540820:NO,trump-out-as-president-before-gta-vi-846,0.475,48558.7716
2026-03-14T09:30:44Z,polymarket,polymarket:540843:YES,will-china-invades-taiwan-before-gta-vi-716,0.515,119320.7695
2026-03-14T09:30:44Z,polymarket,polymarket:540843:NO,will-china-invades-taiwan-before-gta-vi-716,0.485,119320.7695
2026-03-14T09:30:44Z,polymarket,polymarket:540844:YES,will-bitcoin-hit-1m-before-gta-vi-872,0.488,421516.06551
2026-03-14T09:30:44Z,polymarket,polymarket:540844:NO,will-bitcoin-hit-1m-before-gta-vi-872,0.512,421516.06551
2026-03-14T09:30:44Z,polymarket,polymarket:540881:YES,gta-vi-released-before-june-2026,0.0265,45977.45798
2026-03-14T09:30:44Z,polymarket,polymarket:540881:NO,gta-vi-released-before-june-2026,0.9735,45977.45798
2026-03-14T09:30:44Z,polymarket,polymarket:544092:YES,will-harvey-weinstein-be-sentenced-to-no-prison-time,0.4,838.63939
2026-03-14T09:30:44Z,polymarket,polymarket:544092:NO,will-harvey-weinstein-be-sentenced-to-no-prison-time,0.6,838.63939
2026-03-14T09:30:44Z,polymarket,polymarket:544093:YES,will-harvey-weinstein-be-sentenced-to-less-than-5-years-in-prison,0.0765,6235.87904
2026-03-14T09:30:44Z,polymarket,polymarket:544093:NO,will-harvey-weinstein-be-sentenced-to-less-than-5-years-in-prison,0.9235,6235.87904
2026-03-14T09:30:44Z,polymarket,polymarket:544094:YES,will-harvey-weinstein-be-sentenced-to-between-5-and-10-years-in-prison,0.0635,1442.66443
2026-03-14T09:30:44Z,polymarket,polymarket:544094:NO,will-harvey-weinstein-be-sentenced-to-between-5-and-10-years-in-prison,0.9365,1442.66443
2026-03-14T09:30:44Z,polymarket,polymarket:544095:YES,will-harvey-weinstein-be-sentenced-to-between-10-and-20-years-in-prison,0.132,574.35085
2026-03-14T09:30:44Z,polymarket,polymarket:544095:NO,will-harvey-weinstein-be-sentenced-to-between-10-and-20-years-in-prison,0.868,574.35085
2026-03-14T09:30:44Z,polymarket,polymarket:544096:YES,will-harvey-weinstein-be-sentenced-to-between-20-and-30-years-in-prison,0.286,1083.78764
2026-03-14T09:30:44Z,polymarket,polymarket:544096:NO,will-harvey-weinstein-be-sentenced-to-between-20-and-30-years-in-prison,0.714,1083.78764
2026-03-14T09:30:44Z,polymarket,polymarket:544097:YES,will-harvey-weinstein-be-sentenced-to-more-than-30-years-in-prison,0.0655,5402.62795
2026-03-14T09:30:44Z,polymarket,polymarket:544097:NO,will-harvey-weinstein-be-sentenced-to-more-than-30-years-in-prison,0.9345,5402.62795
2026-03-14T09:30:44Z,polymarket,polymarket:546612:YES,will-openai-launch-a-new-consumer-hardware-product-by-march-31-2026,0.022,7813.47133
2026-03-14T09:30:44Z,polymarket,polymarket:546612:NO,will-openai-launch-a-new-consumer-hardware-product-by-march-31-2026,0.978,7813.47133
2026-03-14T09:30:44Z,polymarket,polymarket:550694:YES,will-italy-qualify-for-the-2026-fifa-world-cup,0.58,2437.3888
2026-03-14T09:30:44Z,polymarket,polymarket:550694:NO,will-italy-qualify-for-the-2026-fifa-world-cup,0.42,2437.3888
2026-03-14T09:30:44Z,polymarket,polymarket:550703:YES,will-sweden-qualify-for-the-2026-fifa-world-cup,0.305,4729.8854
2026-03-14T09:30:44Z,polymarket,polymarket:550703:NO,will-sweden-qualify-for-the-2026-fifa-world-cup,0.695,4729.8854
2026-03-14T09:30:44Z,polymarket,polymarket:550706:YES,will-poland-qualify-for-the-2026-fifa-world-cup,0.36,3615.4728
2026-03-14T09:30:44Z,polymarket,polymarket:550706:NO,will-poland-qualify-for-the-2026-fifa-world-cup,0.64,3615.4728
2026-03-14T09:30:44Z,polymarket,polymarket:550708:YES,will-ukraine-qualify-for-the-2026-fifa-world-cup,0.305,2872.1829
2026-03-14T09:30:44Z,polymarket,polymarket:550708:NO,will-ukraine-qualify-for-the-2026-fifa-world-cup,0.695,2872.1829
2026-03-14T09:30:44Z,polymarket,polymarket:553824:YES,will-the-carolina-hurricanes-win-the-2026-nhl-stanley-cup,0.105,120230.5245
2026-03-14T09:30:44Z,polymarket,polymarket:553824:NO,will-the-carolina-hurricanes-win-the-2026-nhl-stanley-cup,0.895,120230.5245
2026-03-14T09:30:44Z,polymarket,polymarket:553825:YES,will-the-florida-panthers-win-the-2026-nhl-stanley-cup,0.006,79606.85058
